"serial_no","category","intm_id","page","name","trade_name","registration_no","email","telephone","fax_no","address","contact_person","correspondence_address","correspondence_email","correspondence_telephone","correspondence_fax","website","exchange_name","emails_all","phone_numbers_all","validity","source_url"
"60","Registered Stock Brokers in equity segment","30","3","ABANS SECURITIES LIMITED","ABANS SECURITIES LIMITED","INB231349433","","","","","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","","","Sep 17, 2009 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"61","Registered Stock Brokers in equity segment","30","3","ABANS SECURITIES PRIVATE LIMITED","ABANS SECURITIES PRIVATE LIMITED","INZ000194431","shifa.kazi@abans.com","02261790000","","FLOOR 3,36,37,38 A,NARIMAN BHAVAN NARIMAN POINT,MUMBAI","","","","","","","NSE Clearing Limited","shifa.kazi@abans.com","02261790000","Aug 22, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"62","Registered Stock Brokers in equity segment","30","3","ABANS SECURITIES PRIVATE LIMITED","ABANS SECURITIES PRIVATE LIMITED","INZ000194431","shifa.kazi@abans.com","02261790000","","FLOOR 3,36,37,38 A,NARIMAN BHAVAN NARIMAN POINT,MUMBAI","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","shifa.kazi@abans.com","02261790000","Aug 22, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"63","Registered Stock Brokers in equity segment","30","3","ABANS SECURITIES PRIVATE LIMITED","ABANS SECURITIES PRIVATE LIMITED","INZ000194431","shifa.kazi@abans.com","02261790000","","FLOOR 3,36,37,38 A,NARIMAN BHAVAN NARIMAN POINT,MUMBAI","","","","","","","NSE Clearing Limited","shifa.kazi@abans.com","02261790000","Aug 22, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"64","Registered Stock Brokers in equity segment","30","3","ABANS SECURITIES PRIVATE LIMITED","ABANS SECURITIES PRIVATE LIMITED","INZ000194431","shifa.kazi@abans.com","02261790000","","FLOOR 3,36,37,38 A,NARIMAN BHAVAN NARIMAN POINT,MUMBAI","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","shifa.kazi@abans.com","02261790000","Aug 22, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"65","Registered Stock Brokers in equity segment","30","3","ABANS SECURITIES PRIVATE LIMITED","ABANS SECURITIES PRIVATE LIMITED","INZ000194431","shifa.kazi@abans.com","02261790000","","FLOOR 3,36,37,38 A,NARIMAN BHAVAN NARIMAN POINT,MUMBAI","","","","","","","METROPOLITAN STOCK EXCHANGE","shifa.kazi@abans.com","02261790000","Aug 22, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"66","Registered Stock Brokers in equity segment","30","3","Abbott Wealth Management Limited","Abbott Wealth Management Limited","INZ000310834","parthasarathi.addya@gmail.com","00003340041043","0000000000000","3rd Floor, Room no. 320 7, Grant Lane","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","parthasarathi.addya@gmail.com","00003340041043","Jan 12, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"67","Registered Stock Brokers in equity segment","30","3","ABHA CHANGOIWALA","GOPIKISHAN CHAMPALAL","INB030492628","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Jan 25, 1993 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"68","Registered Stock Brokers in equity segment","30","3","ABHIJIT UPADHYAYA","ABHIJIT UPADHAYAYA & CO.","INB030043011","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"69","Registered Stock Brokers in equity segment","30","3","ABHIK FINANCE PRIVATE LIMITED","ABHIK FINANCE PRIVATE LIMITED","INZ000294339","","","","","","","","","","","METROPOLITAN STOCK EXCHANGE","","","Aug 01, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"70","Registered Stock Brokers in equity segment","30","3","ABHIK FINANCE PRIVATE LIMITED","ABHIK FINANCE PRIVATE LIMITED","INZ000294339","","","","","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","","","Aug 01, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"71","Registered Stock Brokers in equity segment","30","3","ABHIK FINANCE PRIVATE LIMITED","ABHIK FINANCE PRIVATE LIMITED","INZ000294339","","","","","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","","","Aug 01, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"72","Registered Stock Brokers in equity segment","30","3","ABHINANDAN STOCK BROKING PRIVATE LIMITED","ABHINANDAN STOCK BROKING PRIVATE LIMITED","INZ000202134","nirmal@abhinandangroup.com","9103365351037","","95,3RD FLOOR,SARAT BOSE ROAD","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","nirmal@abhinandangroup.com","9103365351037","Mar 22, 2011 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"73","Registered Stock Brokers in equity segment","30","3","ABHINANDAN STOCK BROKING PRIVATE LIMITED","ABHINANDAN STOCK BROKING PRIVATE LIMITED","INZ000202134","nirmal@abhinandangroup.com","9103365351037","","95,3RD FLOOR,SARAT BOSE ROAD","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","nirmal@abhinandangroup.com","9103365351037","Mar 22, 2011 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"74","Registered Stock Brokers in equity segment","30","3","ABHINANDAN STOCK BROKING PRIVATE LIMITED","ABHINANDAN STOCK BROKING PRIVATE LIMITED","INZ000202134","nirmal@abhinandangroup.com","9103365351037","","95,3RD FLOOR,SARAT BOSE ROAD","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","nirmal@abhinandangroup.com","9103365351037","Mar 22, 2011 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"75","Registered Stock Brokers in equity segment","30","3","ABHINANDAN STOCK BROKING PRIVATE LIMITED","ABHINANDAN STOCK BROKING PRIVATE LIMITED","INZ000202134","nirmal@abhinandangroup.com","9103365351037","","95,3RD FLOOR,SARAT BOSE ROAD","","","","","","","NSE Clearing Limited","nirmal@abhinandangroup.com","9103365351037","Mar 22, 2011 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"76","Registered Stock Brokers in equity segment","30","4","ABHIPRA CAPITAL LTD.","ABHIPRA CAPITAL LTD.","INZ000285230","cs@abhipra.com","0919810779562","","GF-58-59,WORLD TRADE CENTRE,BARAKHAMBA LANE","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","cs@abhipra.com","0919810779562","Oct 19, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"77","Registered Stock Brokers in equity segment","30","4","ABHIPRA CAPITAL LTD.","ABHIPRA CAPITAL LTD.","INZ000285230","cs@abhipra.com","0919810779562","","GF-58-59,WORLD TRADE CENTRE,BARAKHAMBA LANE","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","cs@abhipra.com","0919810779562","Oct 19, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"78","Registered Stock Brokers in equity segment","30","4","ABIRA SECURITIES LIMITED","ABIRA SECURITIES LIMITED","INZ000211332","info@abiragroup.in","9103340308700","9103340308799","2ND FLOOR, SATISH BHAVAN, DR. SUNDARI MOHAN AV, CIT ROAD, INTALLY","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","info@abiragroup.in","9103340308700","Jul 06, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"79","Registered Stock Brokers in equity segment","30","4","ABSOLUTE BROKING PRIVATE LIMITED","ABSOLUTE BROKING PRIVATE LIMITED","INZ000317833","karthik.ks@absolutebroking.com","00000000000","","SHRI DEVI PARK, GROUND FLOOR, NO. 1, HANUMANTH ROAD, THYGARAYA NAGAR,","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","karthik.ks@absolutebroking.com","00000000000","Jun 12, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"80","Registered Stock Brokers in equity segment","30","4","ABSOLUTE BROKING PRIVATE LIMITED","ABSOLUTE BROKING PRIVATE LIMITED","INZ000317833","karthik.ks@absolutebroking.com","00000000000","","SHRI DEVI PARK, GROUND FLOOR, NO. 1, HANUMANTH ROAD, THYGARAYA NAGAR,","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","karthik.ks@absolutebroking.com","00000000000","Jun 12, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"81","Registered Stock Brokers in equity segment","30","4","ACA Finserv LLP","ACA Finserv LLP","INZ000305857","acafinserv@gmail.com","9102652363434","","408, Payal Co op Society Sayajigunj","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","acafinserv@gmail.com","9102652363434","Mar 30, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"82","Registered Stock Brokers in equity segment","30","4","ACCORD CAPITAL MARKETS LTD","ACCORD CAPITAL MARKETS LTD.","INB030776836","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Jan 03, 2001 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"83","Registered Stock Brokers in equity segment","30","4","ACCORD CAPITAL MARKETS LTD.","ACCORD CAPITAL MARKETS LTD.","INB010776830","","","","","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","","","Sep 05, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"84","Registered Stock Brokers in equity segment","30","4","ACCRETION SECURITIES PRIVATE LIMITED","ACCRETION SECURITIES PRIVATE LIMITED","INB031468730","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 16, 2012 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"85","Registered Stock Brokers in equity segment","30","4","Acegrowth Brokers Private Limited","Acegrowth Brokers Private Limited","INZ000319433","srarneja@yahoo.com","09101168229596","000000000000","House no. 842, 3rd Floor BlOCK-D, Saraswati Vihar, Pitampura,","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","srarneja@yahoo.com","09101168229596","Jul 31, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"86","Registered Stock Brokers in equity segment","30","4","Acemoney Intermediaries Private Limited","Acemoney Intermediaries Private Limited","INZ000104331","info@acemoneyindia.com","0918826664500","","907, 9th Floor, Kailash Building, 26, KG Marg,","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","info@acemoneyindia.com","0918826664500","Feb 01, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"87","Registered Stock Brokers in equity segment","30","4","Acemoney Intermediaries Private Limited","Acemoney Intermediaries Private Limited","INZ000104331","info@acemoneyindia.com","0918826664500","","907, 9th Floor, Kailash Building, 26, KG Marg,","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","info@acemoneyindia.com","0918826664500","Feb 01, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"88","Registered Stock Brokers in equity segment","30","4","ACEMONEY INTERMEDIARIES PRIVATE LIMITED","ACEMONEY","INZ000104331","info@acemoneyindia.com","0918826664500","","907, 9th Floor, Kailash Building, 26, KG Marg,","","","","","","","NSE Clearing Limited","info@acemoneyindia.com","0918826664500","Feb 01, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"89","Registered Stock Brokers in equity segment","30","4","Acemoney Intermediaries Private Limited","Acemoney Intermediaries Private Limited","INZ000104331","info@acemoneyindia.com","0918826664500","","907, 9th Floor, Kailash Building, 26, KG Marg,","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","info@acemoneyindia.com","0918826664500","Feb 01, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"90","Registered Stock Brokers in equity segment","30","4","ACHIEVERS SECURITIES PRIVATE LIMITED","ACHIEVERS SECURITIES PRIVATE LIMITED","INB011352839","","","","","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","","","Jun 24, 2011 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"91","Registered Stock Brokers in equity segment","30","4","ACHIIEVERS EQUITIES LIMITED","ACHIIEVERS EQUITIES LIMITED","INB261395835","","","","","","","","","","","METROPOLITAN STOCK EXCHANGE","","","Dec 18, 2012 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"92","Registered Stock Brokers in equity segment","30","4","ACHINTYA COMMODITIES PVT LTD","ACHINTYA COMMODITIES PVT LTD","INZ000015535","arpit@achintya.co.in","9109307988850","","12th Floor, Unit No 1209, Dalal Street, Block No 53, Building No. 53E, Road-5E, Zone-5, Gift City,","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","arpit@achintya.co.in","9109307988850","Dec 24, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"93","Registered Stock Brokers in equity segment","30","4","ACHINTYA COMMODITIES PVT LTD","ACHINTYA COMMODITIES PVT LTD","INZ000015535","arpit@achintya.co.in","9109307988850","","12th Floor, Unit No 1209, Dalal Street, Block No 53, Building No. 53E, Road-5E, Zone-5, Gift City,","","","","","","","METROPOLITAN STOCK EXCHANGE","arpit@achintya.co.in","9109307988850","Dec 24, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"94","Registered Stock Brokers in equity segment","30","4","ACHINTYA COMMODITIES PVT LTD","ACHINTYA COMMODITIES PVT LTD","INZ000015535","arpit@achintya.co.in","9109307988850","","12th Floor, Unit No 1209, Dalal Street, Block No 53, Building No. 53E, Road-5E, Zone-5, Gift City,","","","","","","","NSE Clearing Limited","arpit@achintya.co.in","9109307988850","Dec 24, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"95","Registered Stock Brokers in equity segment","30","4","ACHINTYA SECURITIES LIMITED","ACHINTYA SECURITIES LIMITED","INZ000009837","socialmedia@achintya.biz","0919307988850","","27th Floor, Unit No. 2, Gift Two Tower Block No. 56, Road 5C, Zone 5, GIFT City","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","socialmedia@achintya.biz","0919307988850","Sep 22, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"96","Registered Stock Brokers in equity segment","30","4","ACHINTYA SECURITIES LIMITED","ACHINTYA SECURITIES LIMITED","INZ000009837","socialmedia@achintya.biz","0919307988850","","27th Floor, Unit No. 2, Gift Two Tower Block No. 56, Road 5C, Zone 5, GIFT City","","","","","","","NSE Clearing Limited","socialmedia@achintya.biz","0919307988850","Sep 22, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"97","Registered Stock Brokers in equity segment","30","4","ACHINTYA SECURITIES LIMITED","ACHINTYA SECURITIES LIMITED","INZ000009837","socialmedia@achintya.biz","0919307988850","","27th Floor, Unit No. 2, Gift Two Tower Block No. 56, Road 5C, Zone 5, GIFT City","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","socialmedia@achintya.biz","0919307988850","Sep 22, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"98","Registered Stock Brokers in equity segment","30","4","ACHINTYA SECURITIES LIMITED","ACHINTYA SECURITIES LIMITED","INZ000009837","socialmedia@achintya.biz","0919307988850","","27th Floor, Unit No. 2, Gift Two Tower Block No. 56, Road 5C, Zone 5, GIFT City","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","socialmedia@achintya.biz","0919307988850","Sep 22, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"99","Registered Stock Brokers in equity segment","30","4","ACHINTYA SECURITIES LIMITED","ACHINTYA SECURITIES LIMITED","INZ000009837","socialmedia@achintya.biz","0919307988850","","27th Floor, Unit No. 2, Gift Two Tower Block No. 56, Road 5C, Zone 5, GIFT City","","","","","","","METROPOLITAN STOCK EXCHANGE","socialmedia@achintya.biz","0919307988850","Sep 22, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"100","Registered Stock Brokers in equity segment","30","4","ACK CAPITAL PRIVATE LIMITED","ACK CAPITAL PRIVATE LIMITED","INZ000241733","ackcapital@yahoo.com","9102222721491","","PS-3, 2nd Floor, BSE Rotunda Building, Dalal Street, Fort,","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","ackcapital@yahoo.com","9102222721491","Jan 13, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"101","Registered Stock Brokers in equity segment","30","5","ACK CAPITAL PRIVATE LIMITED","ACK CAPITAL PRIVATE LIMITED","INZ000241733","ackcapital@yahoo.com","9102222721491","","PS-3, 2nd Floor, BSE Rotunda Building, Dalal Street, Fort,","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","ackcapital@yahoo.com","9102222721491","Jan 13, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"102","Registered Stock Brokers in equity segment","30","5","ACK CAPITAL PRIVATE LIMITED","ACK CAPITAL PRIVATE LIMITED","INZ000241733","ackcapital@yahoo.com","9102222721491","","PS-3, 2nd Floor, BSE Rotunda Building, Dalal Street, Fort,","","","","","","","NSE Clearing Limited","ackcapital@yahoo.com","9102222721491","Jan 13, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"103","Registered Stock Brokers in equity segment","30","5","ACME CAPITAL MARKET LIMITED","ACME CAPITAL MARKET LIMITED","INZ000311839","compliance@acmegroup.global","9101204456411","","405, 4TH FLOOR, M-3, AVG BHAWAN, MIDDLE CIRCLE, CONNAUGHT PLACE, CENTRAL DELHI","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","compliance@acmegroup.global","9101204456411","Apr 10, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"104","Registered Stock Brokers in equity segment","30","5","ACME CAPITAL MARKET LIMITED","ACME CAPITAL MARKET LIMITED","INZ000311839","compliance@acmegroup.global","9101204456411","","405, 4TH FLOOR, M-3, AVG BHAWAN, MIDDLE CIRCLE, CONNAUGHT PLACE, CENTRAL DELHI","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","compliance@acmegroup.global","9101204456411","Apr 10, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"105","Registered Stock Brokers in equity segment","30","5","ACME CAPITAL MARKET LIMITED","ACME CAPITAL MARKET LIMITED","INZ000311839","compliance@acmegroup.global","9101204456411","","405, 4TH FLOOR, M-3, AVG BHAWAN, MIDDLE CIRCLE, CONNAUGHT PLACE, CENTRAL DELHI","","","","","","","METROPOLITAN STOCK EXCHANGE","compliance@acmegroup.global","9101204456411","Apr 10, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"106","Registered Stock Brokers in equity segment","30","5","ACML CAPITAL MARKETS LIMITED","ACML CAPITAL MARKETS LIMITED","INZ000260134","coo@acml.in","0919925293957","","Kamdhenu Complex Opp. Sahajanand College, Nr Panjarapole","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","coo@acml.in","0919925293957","Jun 07, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
